street,num_opponents,pot_bb,facing_bet_bb,effective_stack_bb,allow_bluffs,equity,pot_odds,action
river,1,31.09,23.94,129.12,0,0.28,0.435035,FOLD
flop,4,34.54,25.17,129.56,0,0.225,0.421537,FOLD
flop,1,67.46,10.23,126.89,0,0.545,0.131677,CALL
turn,4,18.99,21.31,60.34,0,0.04,0.528784,FOLD
turn,1,52.66,7.01,81.4,0,0.88,0.117479,RAISE
flop,3,5.83,3.64,92.13,0,0.115,0.384372,FOLD
flop,3,63.22,27.2,54.27,0,0.105,0.300818,FOLD
flop,3,35.17,7.49,118.68,0,0.115,0.175574,FOLD
turn,3,26.23,0.98,74.14,0,0.13,0.036016,CALL
flop,4,54.26,3.94,56.79,0,0.035,0.067698,FOLD
flop,1,61.8,31.85,36.25,0,0.56,0.340096,CALL
flop,4,6.17,3.44,50.52,0,0.215,0.35796,FOLD
flop,4,4.94,1.21,148.87,0,0.395,0.196748,CALL
turn,4,62.51,9.21,107.78,0,0.05,0.128416,FOLD
turn,2,48.46,17.69,65.27,0,0.24,0.267423,FOLD
turn,2,18.17,19.18,116.27,0,0.24,0.513521,FOLD
preflop,3,7.02,7.89,117.74,0,0.255,0.529175,FOLD
river,1,18.88,21.53,48.32,0,0.6,0.532789,CALL
preflop,1,31.24,28.39,121.25,0,0.495,0.476103,CALL
turn,2,26.96,13.57,119.18,0,0.36,0.334814,CALL
flop,1,62.67,30.86,43.22,0,0.175,0.329948,FOLD
turn,4,52.1,30.78,60.3,0,0.075,0.37138,FOLD
flop,4,46.03,9.47,72.95,0,0.07,0.170631,FOLD
river,3,63.6,10.47,123.07,0,0.02,0.141353,FOLD
turn,1,36.67,12.23,100.16,0,0.085,0.250102,FOLD
river,3,14.76,8.58,31.38,0,0.855,0.367609,RAISE
flop,1,29.89,25.95,132.6,0,0.345,0.464721,FOLD
turn,3,6.24,6.15,41.79,0,0.235,0.496368,FOLD
flop,4,61.92,1.57,88.53,0,0.57,0.024728,CALL
turn,4,67.43,16.26,29.67,0,0.145,0.194288,FOLD
preflop,2,7.5,3.12,87.67,0,0.325,0.293785,CALL
river,4,49.33,16.29,41.8,0,0.175,0.248247,FOLD
turn,2,43.13,29.25,132.77,0,0.545,0.404117,CALL
river,3,30.13,20.76,112.8,0,0.105,0.407939,FOLD
flop,2,16.75,9.29,37.1,0,0.44,0.356759,CALL
river,4,28.6,7.44,30.25,0,0.04,0.206437,FOLD
river,2,9.28,3.88,22.07,0,0.47,0.294833,CALL
river,1,33.05,8.74,48.1,0,0.63,0.209141,CALL
river,2,70.43,10.61,40.96,0,0.035,0.130923,FOLD
turn,3,77.58,21.0,137.85,0,0.175,0.213025,FOLD
preflop,2,17.12,3.87,134.9,0,0.44,0.184374,CALL
flop,4,43.36,19.72,84.17,0,0.145,0.312619,FOLD
preflop,1,33.02,13.81,28.55,0,0.43,0.294896,CALL
preflop,1,56.74,25.76,66.64,0,0.49,0.312242,CALL
flop,3,30.96,13.69,35.07,0,0.34,0.306607,CALL
preflop,2,3.58,4.24,101.6,0,0.275,0.542199,FOLD
turn,4,20.42,19.95,62.02,0,0.74,0.494179,RAISE
river,4,9.14,2.05,53.9,0,0.245,0.183199,CALL
river,4,12.79,14.88,108.84,0,0.0,0.537767,FOLD
river,1,52.64,17.13,54.63,0,0.04,0.245521,FOLD
turn,2,39.19,12.74,146.25,0,0.1,0.24533,FOLD
river,3,32.36,33.72,21.94,0,0.345,0.510291,FOLD
preflop,1,2.5,2.4,70.19,0,0.43,0.489796,FOLD
preflop,3,2.58,1.99,57.35,0,0.27,0.435449,FOLD
river,3,69.63,8.96,41.21,0,0.03,0.114009,FOLD
turn,3,16.35,12.73,23.63,0,0.305,0.437758,FOLD
river,2,61.95,33.93,90.4,0,0.015,0.35388,FOLD
preflop,3,29.78,18.55,86.24,0,0.235,0.38382,FOLD
preflop,2,22.59,17.06,43.58,0,0.245,0.430265,FOLD
preflop,2,71.8,33.63,90.67,0,0.34,0.318979,CALL
turn,2,26.06,19.22,90.59,0,0.105,0.42447,FOLD
turn,4,23.07,2.16,93.26,0,0.15,0.085612,CALL
river,3,8.69,1.68,90.96,0,0.13,0.162006,FOLD
preflop,2,66.45,4.38,110.16,0,0.3,0.061838,CALL
river,3,42.04,19.88,124.23,0,0.14,0.321059,FOLD
turn,3,13.7,2.89,83.48,0,0.605,0.174201,CALL
flop,1,42.18,26.57,145.85,0,0.67,0.386473,RAISE
river,2,17.76,14.14,40.04,0,0.345,0.44326,FOLD
river,1,8.32,1.65,23.55,0,0.015,0.165496,FOLD
flop,4,39.26,13.56,46.08,0,0.165,0.256721,FOLD
flop,4,79.67,1.13,105.24,0,0.08,0.013985,CALL
turn,4,10.21,9.35,30.89,0,0.025,0.478016,FOLD
flop,2,42.72,19.72,42.74,0,0.13,0.315823,FOLD
turn,1,60.86,34.51,128.22,0,0.56,0.361854,CALL
flop,4,52.13,12.01,105.1,0,0.03,0.187247,FOLD
river,2,71.38,23.79,23.25,0,0.0,0.249974,FOLD
turn,4,5.41,1.72,85.9,0,0.07,0.241234,FOLD
flop,3,63.53,12.14,49.18,0,0.76,0.160433,RAISE
river,2,18.69,18.64,79.2,0,0.105,0.49933,FOLD
turn,1,45.35,13.78,108.73,0,0.545,0.233046,CALL
turn,3,47.94,23.69,102.32,0,0.155,0.330727,FOLD
river,2,69.06,20.38,116.5,0,0.165,0.227862,FOLD
preflop,4,10.55,1.73,145.02,0,0.355,0.140879,CALL
turn,1,10.77,7.89,120.49,0,0.36,0.42283,FOLD
flop,3,49.23,15.27,95.34,0,0.2,0.236744,FOLD
turn,3,63.93,33.12,77.67,0,0.25,0.341267,FOLD
flop,2,49.76,3.22,88.56,0,0.16,0.060778,CALL
turn,4,57.44,20.37,95.65,0,0.165,0.261792,FOLD
preflop,1,24.5,11.71,114.47,0,0.475,0.323391,CALL
turn,1,62.23,6.84,42.27,0,0.88,0.09903,RAISE
river,2,76.9,19.87,126.45,0,0.175,0.205332,FOLD
turn,2,22.31,22.63,130.82,0,0.085,0.50356,FOLD
river,4,51.88,5.16,45.41,0,0.015,0.090463,FOLD
river,1,12.87,6.55,30.61,0,0.96,0.337281,RAISE
turn,1,28.68,33.05,44.29,0,0.655,0.535396,RAISE
turn,2,33.42,7.28,137.96,0,0.015,0.17887,FOLD
turn,1,70.26,6.52,27.45,0,0.525,0.084918,CALL
preflop,2,41.7,5.11,29.98,0,0.325,0.109165,CALL
flop,4,20.41,13.28,28.2,0,0.225,0.394182,FOLD
flop,2,78.22,21.61,51.27,0,0.17,0.216468,FOLD
flop,2,23.92,4.42,142.83,0,0.635,0.155963,CALL
river,2,64.82,3.22,22.52,0,0.31,0.047325,CALL
preflop,2,45.76,26.83,127.21,0,0.27,0.36961,FOLD
preflop,3,50.74,26.04,32.08,0,0.23,0.339151,FOLD
river,1,40.59,3.97,86.75,0,0.37,0.089093,CALL
turn,4,6.52,2.59,134.3,0,0.08,0.284303,FOLD
flop,4,26.67,9.54,53.47,0,0.165,0.263463,FOLD
flop,3,56.77,3.07,89.64,0,0.05,0.051303,CALL
preflop,2,42.97,15.46,79.93,0,0.375,0.26459,CALL
river,2,67.03,23.45,121.58,0,0.17,0.259173,FOLD
preflop,3,75.73,2.83,54.72,0,0.315,0.036023,CALL
preflop,2,72.84,33.54,145.75,0,0.305,0.315285,CALL
turn,1,59.5,20.14,36.8,0,0.56,0.252888,CALL
turn,4,36.15,14.85,29.61,0,0.01,0.291176,FOLD
turn,3,50.87,26.47,122.18,0,0.21,0.342255,FOLD
turn,3,75.47,15.04,119.43,0,0.235,0.166169,CALL
flop,4,19.78,7.96,115.66,0,0.06,0.28695,FOLD
river,4,39.84,32.62,134.56,0,0.0,0.450179,FOLD
river,4,43.1,29.56,112.36,0,0.0,0.406826,FOLD
flop,3,6.45,2.07,105.57,0,0.225,0.242958,CALL
river,1,73.99,13.65,145.58,0,0.35,0.155751,CALL
river,1,8.93,10.41,139.51,0,0.36,0.538263,FOLD
flop,2,49.48,9.08,21.72,0,0.28,0.155055,CALL
preflop,2,35.97,5.68,120.86,0,0.215,0.136375,CALL
flop,2,45.15,18.6,141.4,0,0.255,0.291765,FOLD
river,1,52.9,17.88,140.46,0,0.92,0.252614,RAISE
river,4,44.93,10.87,143.35,0,0.03,0.194803,FOLD
river,4,60.43,17.07,92.74,0,0.26,0.220258,CALL
preflop,2,28.01,14.99,89.75,0,0.465,0.348605,CALL
turn,1,51.57,10.39,73.25,0,0.89,0.167689,RAISE
turn,4,66.79,29.28,55.19,0,0.06,0.304778,FOLD
preflop,4,72.41,24.28,97.44,0,0.25,0.251112,CALL
turn,2,19.59,15.02,54.77,0,0.24,0.433979,FOLD
preflop,1,78.28,9.82,69.36,0,0.615,0.111464,CALL
preflop,1,59.32,27.06,105.54,0,0.42,0.313267,CALL
turn,1,77.7,13.33,72.72,0,0.195,0.146435,CALL
flop,3,11.18,9.24,69.09,0,0.36,0.452498,FOLD
preflop,2,56.78,6.22,41.91,0,0.52,0.09873,CALL
preflop,4,52.34,5.12,72.75,0,0.14,0.089105,CALL
preflop,1,58.63,18.85,28.06,0,0.47,0.243289,CALL
turn,4,62.89,23.55,131.84,0,0.045,0.272443,FOLD
turn,1,68.0,11.51,77.2,0,0.275,0.144762,CALL
river,2,72.02,14.79,107.1,0,0.0,0.170372,FOLD
preflop,2,46.47,9.27,113.39,0,0.66,0.166308,RAISE
preflop,4,62.76,9.64,126.62,0,0.095,0.133149,FOLD
preflop,2,13.51,3.56,111.27,0,0.385,0.208553,CALL
preflop,2,60.05,16.31,87.64,0,0.21,0.213594,CALL
flop,2,22.34,15.58,82.83,0,0.085,0.410865,FOLD
river,3,43.52,28.78,44.63,0,0.0,0.398064,FOLD
flop,4,21.61,8.61,44.35,0,0.19,0.284911,FOLD
river,4,38.96,15.47,138.43,0,0.02,0.284218,FOLD
river,3,14.59,7.09,76.65,0,0.58,0.32703,CALL
preflop,1,43.4,8.09,125.2,0,0.54,0.157118,CALL
flop,2,42.01,17.56,106.48,0,0.095,0.294779,FOLD
turn,3,9.37,2.75,81.54,0,0.15,0.226898,FOLD
flop,1,41.74,34.59,68.04,0,0.685,0.453164,RAISE
preflop,1,72.33,4.05,147.44,0,0.585,0.053024,CALL
turn,3,54.69,14.85,37.96,0,0.23,0.213546,CALL
river,3,65.9,12.25,134.67,0,0.02,0.15675,FOLD
turn,2,45.09,16.36,47.61,0,0.13,0.266233,FOLD
turn,2,58.77,3.39,116.65,0,0.93,0.054537,RAISE
river,2,28.96,18.17,114.44,0,0.125,0.385529,FOLD
river,4,62.33,24.76,36.92,0,0.0,0.284304,FOLD
preflop,1,39.86,11.64,93.24,0,0.625,0.226019,CALL
preflop,4,44.81,10.17,100.12,0,0.18,0.184976,CALL
turn,1,10.33,6.88,52.83,0,0.545,0.399768,CALL
preflop,2,23.16,18.92,29.02,0,0.385,0.44962,FOLD
flop,4,7.35,0.64,74.32,0,0.295,0.0801,CALL
flop,3,32.13,28.68,140.4,0,0.33,0.471633,FOLD
river,3,55.84,33.9,118.14,0,0.75,0.377758,RAISE
flop,1,8.0,0.7,33.33,0,0.435,0.08046,CALL
preflop,3,53.96,24.48,31.44,0,0.3,0.312086,CALL
flop,2,71.06,7.44,81.84,0,0.395,0.094777,CALL
river,2,52.27,31.56,81.4,0,0.015,0.376476,FOLD
flop,4,69.82,13.76,145.8,0,0.115,0.164633,FOLD
flop,2,35.35,32.77,56.63,0,0.105,0.481063,FOLD
turn,3,6.92,3.76,38.14,0,0.05,0.35206,FOLD
flop,1,32.89,12.5,54.33,0,0.525,0.275391,CALL
preflop,3,54.85,16.92,80.33,0,0.195,0.235753,FOLD
preflop,4,28.95,27.65,40.26,0,0.245,0.488516,FOLD
turn,2,11.23,11.93,145.66,0,0.22,0.515112,FOLD
flop,1,40.55,31.01,111.94,0,0.855,0.433343,RAISE
preflop,4,20.82,16.38,112.76,0,0.275,0.440323,FOLD
preflop,1,24.09,14.94,94.65,0,0.325,0.382782,FOLD
flop,4,55.62,33.14,70.26,0,0.1,0.373366,FOLD
preflop,3,4.75,2.2,139.46,0,0.265,0.316547,FOLD
flop,1,30.9,7.38,67.37,0,0.32,0.19279,CALL
flop,2,44.33,20.38,96.92,0,0.68,0.314944,RAISE
preflop,3,47.29,12.94,111.66,0,0.205,0.214843,CALL
flop,2,23.27,16.62,120.45,0,0.115,0.416646,FOLD
river,2,32.71,1.75,96.0,0,0.635,0.050784,CALL
river,4,5.2,0.23,99.8,0,0.27,0.042357,CALL
river,2,44.62,3.34,121.38,0,0.77,0.069641,RAISE
turn,2,75.56,17.13,59.92,0,0.16,0.18481,FOLD
river,1,63.19,17.87,94.81,0,0.615,0.220454,CALL
preflop,2,15.44,1.76,36.87,0,0.335,0.102326,CALL
preflop,4,58.04,13.52,41.87,0,0.115,0.188932,FOLD
turn,1,58.85,14.21,20.37,0,0.315,0.194498,CALL
turn,1,5.64,5.82,64.76,0,0.23,0.507853,FOLD
turn,1,24.15,12.41,143.01,0,0.69,0.339442,RAISE
preflop,1,39.04,34.72,122.28,0,0.39,0.470716,FOLD
river,4,61.27,7.63,119.65,0,0.49,0.11074,CALL
preflop,3,3.48,3.5,62.61,0,0.275,0.501433,FOLD
turn,1,53.27,11.22,39.68,0,0.26,0.17398,CALL
flop,3,44.36,4.49,148.34,0,0.06,0.091914,FOLD
preflop,3,31.09,31.92,110.56,0,0.235,0.506586,FOLD
turn,3,69.52,23.35,105.72,0,0.07,0.251427,FOLD
turn,2,41.12,11.5,74.31,0,0.705,0.218548,RAISE
river,3,58.82,24.94,53.48,0,0.11,0.297755,FOLD
river,1,35.03,6.79,83.1,0,0.175,0.162363,CALL
flop,2,52.21,7.6,98.94,0,0.5,0.127069,CALL
preflop,3,16.28,2.15,68.61,0,0.21,0.116658,CALL
preflop,3,10.41,1.23,76.57,0,0.29,0.10567,CALL
turn,1,59.14,16.32,119.75,0,0.315,0.216274,CALL
flop,3,64.12,10.64,127.68,0,0.065,0.142322,FOLD
flop,1,70.63,29.63,120.52,0,0.855,0.295532,RAISE
turn,1,43.9,26.8,26.8,0,0.44,0.379066,CALL
preflop,3,72.55,33.99,92.96,0,0.315,0.319035,CALL
preflop,2,46.17,29.88,75.89,0,0.41,0.392899,CALL
turn,1,60.7,32.63,42.64,0,0.56,0.34962,CALL
preflop,2,26.91,30.45,135.75,0,0.565,0.530858,CALL
flop,2,25.8,0.02,110.67,0,0.075,0.000775,CALL
preflop,3,72.03,12.95,90.13,0,0.21,0.152389,CALL
river,2,75.78,14.87,60.63,0,0.545,0.164038,CALL
turn,2,42.7,29.53,122.75,0,0.1,0.408833,FOLD
flop,3,60.09,7.69,124.47,0,0.32,0.113455,CALL
flop,3,51.99,9.44,75.61,0,0.195,0.153671,CALL
river,4,48.99,30.63,36.58,0,0.77,0.384702,RAISE
flop,4,75.41,18.45,60.32,0,0.315,0.196569,CALL
turn,1,34.36,7.71,54.8,0,0.86,0.183266,RAISE
flop,3,67.17,3.94,129.13,0,0.51,0.055407,CALL
river,3,5.34,5.54,120.74,0,0.005,0.509191,FOLD
river,4,63.35,1.86,127.95,0,0.865,0.028523,RAISE
flop,3,46.48,9.88,29.47,0,0.445,0.175302,CALL
turn,1,47.37,16.19,78.62,0,0.5,0.25472,CALL
preflop,3,67.55,13.25,39.81,0,0.195,0.163985,CALL
turn,3,59.62,4.01,67.06,0,0.22,0.063021,CALL
river,4,54.28,14.32,60.05,0,0.205,0.208746,CALL
turn,2,3.89,3.48,110.67,0,0.375,0.472185,FOLD
flop,3,45.94,15.7,91.72,0,0.13,0.254705,FOLD
river,4,20.92,19.49,85.86,0,0.0,0.482306,FOLD
river,3,31.67,33.16,110.11,0,0.07,0.511492,FOLD
turn,4,33.56,9.69,120.96,0,0.635,0.224046,CALL
flop,4,57.73,30.61,35.88,0,0.075,0.346502,FOLD
flop,3,19.12,3.56,55.84,0,0.1,0.156966,FOLD
turn,1,3.36,1.94,145.2,0,0.76,0.366038,RAISE
preflop,1,45.69,31.28,99.36,0,0.455,0.406392,CALL
turn,2,78.24,24.73,25.41,0,0.09,0.240167,FOLD
preflop,3,21.85,4.36,145.82,0,0.28,0.166349,CALL
turn,3,51.07,29.26,94.78,0,0.37,0.364247,CALL
flop,1,51.96,9.0,145.76,0,0.86,0.147638,RAISE
preflop,4,16.83,5.43,63.26,0,0.345,0.243935,CALL
preflop,4,66.95,0.25,140.57,0,0.24,0.00372,CALL
river,3,19.96,5.43,130.74,0,0.0,0.213864,FOLD
flop,2,4.33,2.98,82.45,0,0.215,0.407661,FOLD
turn,3,45.35,23.27,111.33,0,0.05,0.339114,FOLD
flop,1,16.12,17.59,141.21,0,0.445,0.521804,FOLD
flop,2,31.24,12.07,29.11,0,0.7,0.278689,RAISE
river,3,6.59,5.93,38.51,0,0.01,0.473642,FOLD
preflop,1,41.86,13.31,51.36,0,0.655,0.241254,RAISE
preflop,4,69.79,2.51,47.94,0,0.16,0.034716,CALL
preflop,3,17.86,8.92,137.95,0,0.285,0.333084,FOLD
river,1,47.19,14.84,125.25,0,0.895,0.239239,RAISE
preflop,2,64.73,28.93,75.63,0,0.415,0.308883,CALL
river,4,63.46,7.13,100.55,0,0.01,0.101006,FOLD
turn,1,77.25,32.97,34.44,0,0.52,0.299129,CALL
river,4,8.35,6.26,103.32,0,0.6,0.428474,CALL
preflop,2,6.93,3.67,144.34,0,0.475,0.346226,CALL
river,3,48.08,3.55,83.55,0,0.0,0.068758,FOLD
turn,1,51.23,13.4,67.39,0,0.23,0.207334,CALL
river,3,74.61,20.98,65.22,0,0.595,0.219479,CALL
river,3,59.0,15.03,21.57,0,0.66,0.203026,RAISE
river,1,29.57,23.48,104.01,0,0.64,0.442601,CALL
turn,2,55.28,34.58,53.44,0,0.845,0.384821,RAISE
turn,1,59.65,10.56,74.94,0,0.14,0.150406,CALL
flop,3,15.78,1.23,69.85,0,0.57,0.07231,CALL
turn,3,20.81,22.5,132.22,0,0.04,0.519511,FOLD
flop,1,60.79,10.98,132.23,0,0.695,0.152989,RAISE
river,2,18.23,1.17,23.71,0,0.36,0.060309,CALL
turn,2,26.61,12.93,114.69,0,0.09,0.327011,FOLD
flop,2,63.49,28.85,31.32,0,0.13,0.312432,FOLD
turn,4,55.79,31.35,29.16,0,0.295,0.359766,FOLD
river,3,65.58,21.14,121.15,0,0.37,0.243773,CALL
flop,4,20.65,13.07,46.58,0,0.115,0.387604,FOLD
river,2,58.47,12.83,32.52,0,0.0,0.179944,FOLD
turn,2,50.95,5.54,136.34,0,0.815,0.09807,RAISE
flop,2,24.85,17.7,70.36,0,0.585,0.415981,CALL
flop,1,68.21,27.8,148.31,0,0.3,0.289553,CALL
preflop,2,44.67,20.6,92.07,0,0.345,0.315612,CALL
flop,1,70.61,31.77,109.04,0,0.39,0.310315,CALL
flop,1,65.3,7.96,53.41,0,0.69,0.108654,RAISE
